candidate_index,riser_height_m,clearance_barrier_slope,evaluation_seed,environment_id,off_success,on_success,off_fell,on_fell,off_toe_riser_kick,on_toe_riser_kick,off_max_riser,on_max_riser,off_would_intervene_count,on_intervention_count
2,0.174,0.8,147260201,50,True,False,False,True,True,True,9,9,34,51
2,0.174,0.8,147260201,51,False,False,True,True,True,True,7,4,61,44
2,0.174,0.8,147260201,52,True,True,False,False,True,True,9,9,44,35
2,0.174,0.8,147260201,53,False,False,True,True,True,True,9,5,48,60
2,0.174,0.8,147260201,54,False,True,True,False,True,True,5,9,69,34
2,0.174,0.8,147260201,55,True,True,False,False,True,True,9,9,46,48
2,0.174,0.8,147260201,56,True,True,False,False,True,True,9,9,46,37
2,0.174,0.8,147260201,57,False,True,True,False,True,True,3,9,31,74
2,0.174,0.8,147260201,58,True,True,False,False,True,True,9,9,30,50
2,0.174,0.8,147260201,59,True,True,False,False,True,True,9,9,35,51
2,0.174,0.8,147260201,60,False,True,True,False,True,True,3,9,33,45
2,0.174,0.8,147260201,61,False,True,True,False,True,True,9,9,69,50
2,0.174,0.8,147260201,62,False,True,True,False,False,True,2,9,21,53
2,0.174,0.8,147260201,63,True,False,False,True,True,True,9,9,50,40
2,0.174,0.8,147260201,64,False,False,True,True,True,True,6,9,54,40
2,0.174,0.8,147260201,65,True,False,False,True,True,True,9,9,37,39
2,0.174,0.8,147260201,66,False,True,True,False,True,True,5,9,45,48
2,0.174,0.8,147260201,67,True,False,False,True,True,True,9,9,49,57
2,0.174,0.8,147260201,68,True,True,False,False,True,True,9,9,43,38
2,0.174,0.8,147260201,69,False,True,True,False,True,True,9,9,56,49
2,0.174,0.8,147260201,70,True,True,False,False,True,True,9,9,50,58
2,0.174,0.8,147260201,71,True,True,False,False,True,True,9,9,40,56
2,0.174,0.8,147260201,72,False,False,True,True,True,True,9,5,35,25
2,0.174,0.8,147260201,73,True,False,False,True,True,True,9,9,35,29
2,0.174,0.8,147260201,74,True,True,False,False,True,True,9,9,74,42
2,0.174,0.8,147260201,75,True,True,False,False,True,True,9,9,34,51
2,0.174,0.8,147260201,76,True,True,False,False,True,True,9,9,47,65
2,0.174,0.8,147260201,77,True,True,False,False,True,True,9,9,41,39
2,0.174,0.8,147260201,78,True,False,False,True,True,True,9,8,43,60
2,0.174,0.8,147260201,79,True,True,False,False,True,True,9,9,56,40
2,0.174,0.8,147260201,80,False,False,True,True,True,True,8,8,59,65
2,0.174,0.8,147260201,81,True,False,False,True,True,True,9,1,52,20
2,0.174,0.8,147260201,82,False,False,True,True,True,True,3,4,23,35
2,0.174,0.8,147260201,83,True,False,False,True,True,True,9,8,52,55
2,0.174,0.8,147260201,84,False,True,True,False,True,True,9,9,48,48
2,0.174,0.8,147260201,85,False,True,True,False,True,True,6,9,100,48
2,0.174,0.8,147260201,86,True,False,False,True,True,True,9,6,65,63
2,0.174,0.8,147260201,87,True,True,False,False,True,True,9,9,54,54
2,0.174,0.8,147260201,88,False,False,True,True,True,True,9,9,74,56
2,0.174,0.8,147260201,89,True,True,False,False,True,True,9,9,71,53
2,0.174,0.8,147260201,90,False,True,True,False,True,True,9,9,48,59
2,0.174,0.8,147260201,91,True,True,False,False,True,True,9,9,39,46
2,0.174,0.8,147260201,92,True,True,False,False,True,True,9,9,46,53
2,0.174,0.8,147260201,93,False,True,True,False,True,True,9,9,41,41
2,0.174,0.8,147260201,94,False,True,True,False,False,True,1,9,14,43
2,0.174,0.8,147260201,95,True,True,False,False,True,True,9,9,47,63
2,0.174,0.8,147260201,96,True,False,False,True,True,True,9,1,38,58
2,0.174,0.8,147260201,97,True,False,False,True,True,True,9,6,62,38
2,0.174,0.8,147260201,98,False,True,True,False,True,True,7,9,86,40
2,0.174,0.8,147260201,99,True,True,False,False,True,True,9,9,45,51
2,0.174,0.8,147260201,100,True,False,False,True,True,True,9,9,52,42
2,0.174,0.8,147260201,101,True,True,False,False,True,True,9,9,60,42
2,0.174,0.8,147260201,102,True,True,False,False,True,True,9,9,72,32
2,0.174,0.8,147260201,103,True,True,False,False,True,True,9,9,39,49
2,0.174,0.8,147260201,104,True,True,False,False,True,True,9,9,52,42
2,0.174,0.8,147260201,105,True,True,False,False,True,True,9,9,44,44
2,0.174,0.8,147260201,106,False,True,True,False,True,True,9,9,52,34
2,0.174,0.8,147260201,107,True,True,False,False,True,True,9,9,39,43
2,0.174,0.8,147260201,108,True,True,False,False,True,True,9,9,56,41
2,0.174,0.8,147260201,109,True,True,False,False,True,True,9,9,39,58
2,0.174,0.8,147260201,110,False,True,True,False,True,True,3,9,97,62
2,0.174,0.8,147260201,111,True,True,False,False,True,True,9,9,58,33
2,0.174,0.8,147260201,112,True,True,False,False,True,True,9,9,60,38
2,0.174,0.8,147260201,113,True,False,False,True,True,True,9,9,47,46
2,0.174,0.8,147260201,114,True,True,False,False,True,True,9,9,65,51
2,0.174,0.8,147260201,115,True,True,False,False,True,True,9,9,32,42
2,0.174,0.8,147260201,116,True,False,False,True,True,True,9,9,42,77
2,0.174,0.8,147260201,117,True,True,False,False,True,True,9,9,72,43
2,0.174,0.8,147260201,118,True,True,False,False,True,True,9,9,46,47
2,0.174,0.8,147260201,119,True,True,False,False,True,True,9,9,41,51
2,0.174,0.8,147260201,120,True,False,False,True,True,True,9,3,82,40
2,0.174,0.8,147260201,121,True,True,False,False,True,True,9,9,47,42
2,0.174,0.8,147260201,122,True,True,False,False,True,True,9,9,32,43
2,0.174,0.8,147260201,123,True,False,False,True,True,True,9,9,51,55
2,0.174,0.8,147260201,124,True,True,False,False,True,True,9,9,46,48
2,0.174,0.8,147260201,125,True,True,False,False,True,True,9,9,41,42
2,0.174,0.8,147260201,126,True,False,False,True,True,True,9,6,36,65
2,0.174,0.8,147260201,127,True,False,False,True,True,True,9,9,35,56
3,0.176,0.8,147260300,0,False,True,True,False,True,True,9,9,31,61
3,0.176,0.8,147260300,1,True,False,False,True,True,True,9,4,63,40
3,0.176,0.8,147260300,2,True,True,False,False,True,True,9,9,41,51
3,0.176,0.8,147260300,3,True,True,False,False,True,True,9,9,48,46
3,0.176,0.8,147260300,4,True,True,False,False,True,True,9,9,49,53
3,0.176,0.8,147260300,5,True,True,False,False,True,True,9,9,38,46
3,0.176,0.8,147260300,6,True,True,False,False,True,True,9,9,50,55
3,0.176,0.8,147260300,7,True,True,False,False,True,True,9,9,29,55
3,0.176,0.8,147260300,8,False,True,True,False,True,True,9,9,47,53
3,0.176,0.8,147260300,9,False,False,True,True,True,True,8,3,70,38
3,0.176,0.8,147260300,10,False,True,True,False,True,True,9,9,65,50
3,0.176,0.8,147260300,11,True,True,False,False,True,True,9,9,55,61
3,0.176,0.8,147260300,12,True,True,False,False,True,True,9,9,42,24
3,0.176,0.8,147260300,13,True,True,False,False,True,True,9,9,79,37
3,0.176,0.8,147260300,14,True,True,False,False,True,True,9,9,54,51
3,0.176,0.8,147260300,15,True,False,False,True,True,False,9,2,60,37
3,0.176,0.8,147260300,16,True,True,False,False,True,True,9,9,70,43
3,0.176,0.8,147260300,17,False,False,True,True,True,True,9,8,54,52
3,0.176,0.8,147260300,18,False,True,True,False,False,True,2,9,27,55
3,0.176,0.8,147260300,19,False,False,True,True,True,True,7,9,76,52
3,0.176,0.8,147260300,20,True,True,False,False,True,True,9,9,58,35
3,0.176,0.8,147260300,21,True,False,False,True,True,True,9,9,47,54
3,0.176,0.8,147260300,22,False,True,True,False,True,True,3,9,38,36
3,0.176,0.8,147260300,23,True,True,False,False,True,True,9,9,40,35
3,0.176,0.8,147260300,24,True,True,False,False,True,True,9,9,56,61
3,0.176,0.8,147260300,25,True,True,False,False,True,True,9,9,43,55
3,0.176,0.8,147260300,26,True,True,False,False,True,True,9,9,29,64
3,0.176,0.8,147260300,27,True,True,False,False,True,True,9,9,35,41
3,0.176,0.8,147260300,28,False,True,True,False,True,True,5,9,28,46
3,0.176,0.8,147260300,29,True,True,False,False,True,True,9,9,45,41
3,0.176,0.8,147260300,30,True,True,False,False,True,True,9,9,48,48
3,0.176,0.8,147260300,31,True,True,False,False,True,True,9,9,48,39
3,0.176,0.8,147260300,32,True,True,False,False,True,True,9,9,44,37
3,0.176,0.8,147260300,33,False,True,True,False,True,True,9,9,62,33
3,0.176,0.8,147260300,34,False,True,True,False,True,True,3,9,31,57
3,0.176,0.8,147260300,35,True,True,False,False,True,True,9,9,43,39
3,0.176,0.8,147260300,36,False,False,True,True,True,True,9,9,40,41
3,0.176,0.8,147260300,37,True,True,False,False,True,True,9,9,44,51
3,0.176,0.8,147260300,38,True,True,False,False,True,True,9,9,51,58
3,0.176,0.8,147260300,39,True,True,False,False,True,True,9,9,39,39
3,0.176,0.8,147260300,40,False,True,True,False,True,True,8,9,77,68
3,0.176,0.8,147260300,41,True,True,False,False,True,True,9,9,40,54
3,0.176,0.8,147260300,42,True,True,False,False,True,True,9,9,42,56
3,0.176,0.8,147260300,43,True,False,False,True,True,True,9,4,53,47
3,0.176,0.8,147260300,44,True,True,False,False,True,True,9,9,42,66
3,0.176,0.8,147260300,45,False,True,True,False,True,True,7,9,60,66
3,0.176,0.8,147260300,46,True,True,False,False,True,True,9,9,54,47
3,0.176,0.8,147260300,47,False,True,True,False,True,True,1,9,28,39
3,0.176,0.8,147260300,48,False,False,True,True,True,True,7,7,38,38
3,0.176,0.8,147260300,49,False,False,True,True,True,True,6,8,53,47
3,0.176,0.8,147260300,50,True,True,False,False,True,True,9,9,45,41
3,0.176,0.8,147260300,51,True,True,False,False,True,True,9,9,66,50
3,0.176,0.8,147260300,52,True,True,False,False,True,True,9,9,55,45
3,0.176,0.8,147260300,53,True,True,False,False,True,True,9,9,59,44
3,0.176,0.8,147260300,54,False,True,True,False,True,True,9,9,45,52
3,0.176,0.8,147260300,55,True,True,False,False,True,True,9,9,34,65
3,0.176,0.8,147260300,56,False,True,True,False,True,True,6,9,53,44
3,0.176,0.8,147260300,57,True,True,False,False,True,True,9,9,48,51
3,0.176,0.8,147260300,58,False,False,True,True,True,True,8,3,47,20
3,0.176,0.8,147260300,59,True,False,False,True,True,True,9,7,33,33
3,0.176,0.8,147260300,60,False,False,True,True,True,True,7,3,73,32
3,0.176,0.8,147260300,61,True,False,False,True,True,True,9,2,59,31
3,0.176,0.8,147260300,62,False,True,True,False,True,True,5,9,42,47
3,0.176,0.8,147260300,63,True,True,False,False,True,True,9,9,44,55
3,0.176,0.8,147260300,64,True,True,False,False,True,True,9,9,51,61
3,0.176,0.8,147260300,65,True,True,False,False,True,True,9,9,61,57
3,0.176,0.8,147260300,66,True,True,False,False,True,True,9,9,39,53
3,0.176,0.8,147260300,67,False,False,True,True,False,True,1,3,20,31
3,0.176,0.8,147260300,68,False,True,True,False,True,True,6,9,41,44
3,0.176,0.8,147260300,69,True,True,False,False,True,True,9,9,45,45
3,0.176,0.8,147260300,70,True,True,False,False,True,True,9,9,55,48
3,0.176,0.8,147260300,71,False,True,True,False,True,True,2,9,41,44
3,0.176,0.8,147260300,72,False,True,True,False,True,True,9,9,39,38
3,0.176,0.8,147260300,73,True,True,False,False,True,True,9,9,52,43
3,0.176,0.8,147260300,74,False,True,True,False,False,True,3,9,35,65
3,0.176,0.8,147260300,75,False,True,True,False,True,True,6,9,80,41
3,0.176,0.8,147260300,76,False,False,True,True,True,True,9,5,65,22
3,0.176,0.8,147260300,77,False,True,True,False,True,True,5,9,49,51
3,0.176,0.8,147260300,78,True,False,False,True,True,True,9,3,37,23
3,0.176,0.8,147260300,79,False,False,True,True,True,True,8,9,60,51
3,0.176,0.8,147260300,80,True,False,False,True,True,True,9,3,43,35
3,0.176,0.8,147260300,81,True,True,False,False,True,True,9,9,35,39
3,0.176,0.8,147260300,82,False,True,True,False,True,True,7,9,50,52
3,0.176,0.8,147260300,83,True,False,False,True,True,True,9,3,68,20
3,0.176,0.8,147260300,84,True,True,False,False,True,True,9,9,44,54
3,0.176,0.8,147260300,85,False,True,True,False,True,True,9,9,48,53
3,0.176,0.8,147260300,86,False,True,True,False,True,True,9,9,48,54
3,0.176,0.8,147260300,87,True,False,False,True,True,True,9,3,36,35
3,0.176,0.8,147260300,88,True,True,False,False,True,True,9,9,37,44
3,0.176,0.8,147260300,89,True,True,False,False,True,True,9,9,39,54
3,0.176,0.8,147260300,90,True,True,False,False,True,True,9,9,57,42
3,0.176,0.8,147260300,91,True,True,False,False,True,True,9,9,46,59
3,0.176,0.8,147260300,92,False,True,True,False,True,True,7,9,39,50
3,0.176,0.8,147260300,93,True,False,False,True,True,True,9,6,62,50
3,0.176,0.8,147260300,94,False,True,True,False,True,True,4,9,45,49
3,0.176,0.8,147260300,95,True,True,False,False,True,True,9,9,32,44
3,0.176,0.8,147260300,96,False,True,True,False,True,True,3,9,43,24
3,0.176,0.8,147260300,97,True,False,False,True,True,True,9,4,41,29
3,0.176,0.8,147260300,98,False,True,True,False,True,True,8,9,71,60
3,0.176,0.8,147260300,99,True,True,False,False,True,True,9,9,78,62
3,0.176,0.8,147260300,100,True,True,False,False,True,True,9,9,44,36
3,0.176,0.8,147260300,101,True,True,False,False,True,True,9,9,58,52
3,0.176,0.8,147260300,102,True,False,False,True,True,True,9,4,56,54
3,0.176,0.8,147260300,103,False,True,True,False,True,True,9,9,48,36
3,0.176,0.8,147260300,104,True,True,False,False,True,True,9,9,41,37
3,0.176,0.8,147260300,105,False,True,True,False,True,True,8,9,47,48
3,0.176,0.8,147260300,106,False,True,True,False,True,True,6,9,37,56
3,0.176,0.8,147260300,107,True,True,False,False,True,True,9,9,46,46
3,0.176,0.8,147260300,108,True,False,False,True,True,True,9,4,46,28
3,0.176,0.8,147260300,109,True,True,False,False,True,True,9,9,46,44
3,0.176,0.8,147260300,110,True,True,False,False,True,True,9,9,34,42
3,0.176,0.8,147260300,111,False,True,True,False,True,True,9,9,121,54
3,0.176,0.8,147260300,112,False,True,True,False,True,True,3,9,28,45
3,0.176,0.8,147260300,113,True,True,False,False,True,True,9,9,50,49
3,0.176,0.8,147260300,114,True,True,False,False,True,True,9,9,46,58
3,0.176,0.8,147260300,115,False,True,True,False,False,True,1,9,15,37
3,0.176,0.8,147260300,116,True,True,False,False,True,True,9,9,49,28
3,0.176,0.8,147260300,117,False,True,True,False,False,True,2,9,39,44
3,0.176,0.8,147260300,118,False,False,True,True,True,True,7,9,39,61
3,0.176,0.8,147260300,119,True,False,False,True,True,True,9,9,60,66
3,0.176,0.8,147260300,120,True,True,False,False,True,True,9,9,45,50
3,0.176,0.8,147260300,121,True,True,False,False,True,True,9,9,40,54
3,0.176,0.8,147260300,122,False,True,True,False,True,True,1,9,23,59
3,0.176,0.8,147260300,123,False,False,True,True,True,True,8,8,60,56
3,0.176,0.8,147260300,124,False,False,True,True,True,True,9,9,66,48
3,0.176,0.8,147260300,125,False,True,True,False,True,True,8,9,62,46
3,0.176,0.8,147260300,126,True,False,False,True,True,True,9,4,50,32
3,0.176,0.8,147260300,127,False,True,True,False,True,True,9,9,69,48
3,0.176,0.8,147260301,0,True,True,False,False,True,True,9,9,41,48
3,0.176,0.8,147260301,1,False,False,True,True,True,True,8,4,103,30
3,0.176,0.8,147260301,2,True,True,False,False,True,True,9,9,52,66
3,0.176,0.8,147260301,3,False,True,True,False,True,True,6,9,34,52
3,0.176,0.8,147260301,4,False,True,True,False,True,True,1,9,19,32
3,0.176,0.8,147260301,5,False,True,True,False,True,True,8,9,58,53
3,0.176,0.8,147260301,6,True,False,False,True,True,True,9,2,35,62
3,0.176,0.8,147260301,7,True,True,False,False,True,True,9,9,63,58
3,0.176,0.8,147260301,8,False,True,True,False,True,True,9,9,57,24
3,0.176,0.8,147260301,9,True,True,False,False,True,True,9,9,48,54
3,0.176,0.8,147260301,10,True,True,False,False,True,True,9,9,31,35
3,0.176,0.8,147260301,11,False,False,True,True,True,True,7,8,72,75
3,0.176,0.8,147260301,12,True,True,False,False,True,True,9,9,44,55
3,0.176,0.8,147260301,13,False,True,True,False,True,True,9,9,64,36
3,0.176,0.8,147260301,14,False,True,True,False,True,True,8,9,46,47
3,0.176,0.8,147260301,15,True,False,False,True,True,True,9,7,55,42
3,0.176,0.8,147260301,16,False,True,True,False,True,True,8,9,52,53
3,0.176,0.8,147260301,17,True,True,False,False,True,True,9,9,38,64
3,0.176,0.8,147260301,18,False,True,True,False,True,True,8,9,53,44
3,0.176,0.8,147260301,19,True,True,False,False,True,True,9,9,57,34
3,0.176,0.8,147260301,20,True,True,False,False,True,True,9,9,47,47
3,0.176,0.8,147260301,21,True,True,False,False,True,True,9,9,42,40
3,0.176,0.8,147260301,22,True,True,False,False,True,True,9,9,45,44
3,0.176,0.8,147260301,23,True,True,False,False,True,True,9,9,60,43
3,0.176,0.8,147260301,24,True,True,False,False,True,True,9,9,42,52
3,0.176,0.8,147260301,25,True,True,False,False,True,True,9,9,46,49
3,0.176,0.8,147260301,26,True,True,False,False,True,True,9,9,41,53
3,0.176,0.8,147260301,27,False,True,True,False,True,True,7,9,62,48
3,0.176,0.8,147260301,28,True,True,False,False,True,True,9,9,85,45
3,0.176,0.8,147260301,29,True,True,False,False,True,True,9,9,40,48
3,0.176,0.8,147260301,30,False,True,True,False,True,True,5,9,50,36
3,0.176,0.8,147260301,31,True,True,False,False,True,True,9,9,70,75
3,0.176,0.8,147260301,32,True,True,False,False,True,True,9,9,27,37
3,0.176,0.8,147260301,33,False,True,True,False,True,True,2,9,33,30
3,0.176,0.8,147260301,34,False,True,True,False,True,True,2,9,117,29
3,0.176,0.8,147260301,35,False,True,True,False,True,True,1,9,36,38
3,0.176,0.8,147260301,36,False,True,True,False,True,True,7,9,57,40
3,0.176,0.8,147260301,37,True,True,False,False,True,True,9,9,72,37
3,0.176,0.8,147260301,38,True,False,False,True,True,True,9,3,35,21
3,0.176,0.8,147260301,39,False,False,True,True,True,True,3,8,28,57
3,0.176,0.8,147260301,40,True,True,False,False,True,True,9,9,39,57
3,0.176,0.8,147260301,41,True,True,False,False,True,True,9,9,50,50
3,0.176,0.8,147260301,42,True,True,False,False,True,True,9,9,36,37
3,0.176,0.8,147260301,43,True,False,False,True,True,True,9,4,29,34
3,0.176,0.8,147260301,44,True,True,False,False,True,True,9,9,43,31
3,0.176,0.8,147260301,45,True,True,False,False,True,True,9,9,41,35
3,0.176,0.8,147260301,46,False,True,True,False,True,True,9,9,90,48
3,0.176,0.8,147260301,47,False,True,True,False,True,True,9,9,65,36
3,0.176,0.8,147260301,48,True,True,False,False,True,True,9,9,37,44
3,0.176,0.8,147260301,49,True,False,False,True,True,True,9,8,57,46
3,0.176,0.8,147260301,50,True,True,False,False,True,True,9,9,49,50
3,0.176,0.8,147260301,51,False,False,True,True,True,True,7,8,51,57
3,0.176,0.8,147260301,52,True,True,False,False,True,True,9,9,61,42
3,0.176,0.8,147260301,53,False,True,True,False,True,True,6,9,56,50
3,0.176,0.8,147260301,54,True,False,False,True,True,True,9,9,53,71
3,0.176,0.8,147260301,55,True,True,False,False,True,True,9,9,36,34
3,0.176,0.8,147260301,56,True,True,False,False,True,True,9,9,43,30
3,0.176,0.8,147260301,57,True,True,False,False,True,True,9,9,35,47
3,0.176,0.8,147260301,58,True,True,False,False,True,True,9,9,50,55
3,0.176,0.8,147260301,59,True,True,False,False,True,True,9,9,65,44
3,0.176,0.8,147260301,60,True,True,False,False,True,True,9,9,51,47
3,0.176,0.8,147260301,61,True,True,False,False,True,True,9,9,37,44
3,0.176,0.8,147260301,62,True,False,False,True,True,True,9,4,42,34
3,0.176,0.8,147260301,63,True,False,False,True,True,True,9,4,45,43
3,0.176,0.8,147260301,64,True,True,False,False,True,True,9,9,48,66
3,0.176,0.8,147260301,65,True,False,False,True,True,True,9,4,45,30
3,0.176,0.8,147260301,66,True,True,False,False,True,True,9,9,61,43
3,0.176,0.8,147260301,67,True,True,False,False,True,True,9,9,38,38
3,0.176,0.8,147260301,68,True,True,False,False,True,True,9,9,55,61
3,0.176,0.8,147260301,69,False,True,True,False,True,True,8,9,38,30
3,0.176,0.8,147260301,70,False,True,True,False,True,True,9,9,52,41
3,0.176,0.8,147260301,71,True,False,False,True,True,True,9,9,49,82
3,0.176,0.8,147260301,72,True,True,False,False,True,True,9,9,49,48
3,0.176,0.8,147260301,73,True,True,False,False,True,True,9,9,48,49
3,0.176,0.8,147260301,74,False,False,True,True,True,True,9,7,101,35
3,0.176,0.8,147260301,75,True,True,False,False,True,True,9,9,45,42
3,0.176,0.8,147260301,76,True,True,False,False,True,True,9,9,41,46
3,0.176,0.8,147260301,77,True,True,False,False,True,True,9,9,39,49
3,0.176,0.8,147260301,78,True,False,False,True,True,True,9,7,40,41
3,0.176,0.8,147260301,79,True,True,False,False,True,True,9,9,34,68
3,0.176,0.8,147260301,80,True,True,False,False,True,True,9,9,43,43
3,0.176,0.8,147260301,81,True,True,False,False,True,True,9,9,36,41
3,0.176,0.8,147260301,82,False,True,True,False,True,True,9,9,50,81
3,0.176,0.8,147260301,83,True,False,False,True,True,True,9,5,37,52
3,0.176,0.8,147260301,84,True,True,False,False,True,True,9,9,55,45
3,0.176,0.8,147260301,85,True,False,False,True,True,True,9,9,40,37
3,0.176,0.8,147260301,86,True,True,False,False,True,True,9,9,32,53
3,0.176,0.8,147260301,87,True,True,False,False,True,True,9,9,70,45
3,0.176,0.8,147260301,88,True,True,False,False,True,True,9,9,57,52
3,0.176,0.8,147260301,89,False,False,True,True,True,True,9,2,62,68
3,0.176,0.8,147260301,90,True,False,False,True,True,True,9,7,53,40
3,0.176,0.8,147260301,91,True,True,False,False,True,True,9,9,34,56
3,0.176,0.8,147260301,92,False,False,True,True,False,True,2,3,27,46
3,0.176,0.8,147260301,93,True,True,False,False,True,True,9,9,54,39
3,0.176,0.8,147260301,94,False,True,True,False,True,True,2,9,27,69
3,0.176,0.8,147260301,95,False,False,True,True,True,True,9,3,55,56
3,0.176,0.8,147260301,96,False,True,True,False,True,True,2,9,25,27
3,0.176,0.8,147260301,97,True,True,False,False,True,True,9,9,32,42
3,0.176,0.8,147260301,98,True,True,False,False,True,True,9,9,47,38
3,0.176,0.8,147260301,99,False,True,True,False,False,True,3,9,34,51
3,0.176,0.8,147260301,100,True,True,False,False,True,True,9,9,47,36
3,0.176,0.8,147260301,101,True,False,False,True,True,True,9,4,45,59
3,0.176,0.8,147260301,102,True,False,False,True,True,True,9,9,48,53
3,0.176,0.8,147260301,103,True,True,False,False,True,True,9,9,41,43
3,0.176,0.8,147260301,104,True,True,False,False,True,True,9,9,43,49
3,0.176,0.8,147260301,105,False,True,True,False,True,True,9,9,46,50
3,0.176,0.8,147260301,106,True,True,False,False,True,True,9,9,50,40
3,0.176,0.8,147260301,107,False,False,True,True,True,True,3,1,63,37
3,0.176,0.8,147260301,108,True,True,False,False,True,True,9,9,55,43
3,0.176,0.8,147260301,109,True,True,False,False,True,True,9,9,62,54
3,0.176,0.8,147260301,110,True,True,False,False,True,True,9,9,47,48
3,0.176,0.8,147260301,111,True,False,False,True,True,True,9,9,65,62
3,0.176,0.8,147260301,112,False,True,True,False,True,True,8,9,43,42
3,0.176,0.8,147260301,113,False,True,True,False,False,True,1,9,17,38
3,0.176,0.8,147260301,114,False,True,False,False,True,True,9,9,332,63
3,0.176,0.8,147260301,115,False,True,True,False,True,True,5,9,38,33
3,0.176,0.8,147260301,116,True,True,False,False,True,True,9,9,39,53
3,0.176,0.8,147260301,117,False,True,True,False,True,True,4,9,48,53
3,0.176,0.8,147260301,118,True,True,False,False,True,True,9,9,38,58
3,0.176,0.8,147260301,119,True,True,False,False,True,True,9,9,50,70
3,0.176,0.8,147260301,120,True,False,False,True,True,True,9,7,59,96
3,0.176,0.8,147260301,121,True,True,False,False,True,True,9,9,48,36
3,0.176,0.8,147260301,122,True,True,False,False,True,True,9,9,45,37
3,0.176,0.8,147260301,123,True,False,False,True,True,True,9,7,67,47
3,0.176,0.8,147260301,124,False,True,True,False,True,True,4,9,28,54
3,0.176,0.8,147260301,125,True,False,False,True,True,True,9,9,55,57
3,0.176,0.8,147260301,126,True,True,False,False,True,True,9,9,39,64
3,0.176,0.8,147260301,127,False,True,True,False,True,True,9,9,39,41
4,0.178,0.8,147260400,0,True,True,False,False,True,True,9,9,68,50
4,0.178,0.8,147260400,1,False,True,True,False,True,True,7,9,41,38
4,0.178,0.8,147260400,2,True,True,False,False,True,True,9,9,70,57
4,0.178,0.8,147260400,3,True,False,False,True,True,True,9,6,60,64
4,0.178,0.8,147260400,4,True,True,False,False,True,True,9,9,32,46
4,0.178,0.8,147260400,5,True,True,False,False,True,True,9,9,40,52
4,0.178,0.8,147260400,6,False,True,True,False,True,True,2,9,32,46
4,0.178,0.8,147260400,7,False,True,True,False,True,True,2,9,33,72
4,0.178,0.8,147260400,8,True,True,False,False,True,True,9,9,43,55
4,0.178,0.8,147260400,9,True,True,False,False,True,True,9,9,76,69
4,0.178,0.8,147260400,10,True,True,False,False,True,True,9,9,47,45
4,0.178,0.8,147260400,11,False,True,True,False,True,True,9,9,61,50
4,0.178,0.8,147260400,12,False,False,True,True,True,True,9,9,43,50
4,0.178,0.8,147260400,13,True,True,False,False,True,True,9,9,52,35
4,0.178,0.8,147260400,14,False,True,True,False,True,True,9,9,66,69
4,0.178,0.8,147260400,15,True,False,False,True,True,True,9,9,45,55
4,0.178,0.8,147260400,16,True,True,False,False,True,True,9,9,82,47
4,0.178,0.8,147260400,17,True,True,False,False,True,True,9,9,41,53
4,0.178,0.8,147260400,18,True,True,False,False,True,True,9,9,78,39
4,0.178,0.8,147260400,19,True,True,False,False,True,True,9,9,49,37
4,0.178,0.8,147260400,20,False,True,True,False,True,True,7,9,48,56
4,0.178,0.8,147260400,21,True,True,False,False,True,True,9,9,36,72
4,0.178,0.8,147260400,22,True,True,False,False,True,True,9,9,68,35
4,0.178,0.8,147260400,23,True,False,False,True,True,True,9,9,55,41
4,0.178,0.8,147260400,24,True,True,False,False,True,True,9,9,51,45
4,0.178,0.8,147260400,25,True,False,False,True,True,True,9,4,48,32
4,0.178,0.8,147260400,26,False,False,True,True,True,True,6,3,57,15
4,0.178,0.8,147260400,27,False,True,True,False,True,True,5,9,42,48
4,0.178,0.8,147260400,28,True,True,False,False,True,True,9,9,56,50
4,0.178,0.8,147260400,29,True,True,False,False,True,True,9,9,37,47
4,0.178,0.8,147260400,30,True,False,False,True,True,True,9,4,49,81
4,0.178,0.8,147260400,31,False,True,True,False,True,True,4,9,38,41
4,0.178,0.8,147260400,32,False,False,True,True,True,True,4,8,41,41
4,0.178,0.8,147260400,33,True,True,False,False,True,True,9,9,45,32
4,0.178,0.8,147260400,34,True,True,False,False,True,True,9,9,54,39
4,0.178,0.8,147260400,35,False,False,True,True,False,True,1,9,22,83
4,0.178,0.8,147260400,36,False,True,True,False,False,True,3,9,27,61
4,0.178,0.8,147260400,37,True,False,False,True,True,True,9,3,54,52
4,0.178,0.8,147260400,38,True,True,False,False,True,True,9,9,43,50
4,0.178,0.8,147260400,39,True,True,False,False,True,True,9,9,78,61
4,0.178,0.8,147260400,40,False,True,True,False,False,True,1,9,20,51
4,0.178,0.8,147260400,41,False,True,True,False,True,True,4,9,35,51
4,0.178,0.8,147260400,42,True,True,False,False,True,True,9,9,69,45
4,0.178,0.8,147260400,43,True,False,False,True,True,True,9,5,47,40
4,0.178,0.8,147260400,44,True,True,False,False,True,True,9,9,55,55
4,0.178,0.8,147260400,45,True,True,False,False,True,True,9,9,52,58
4,0.178,0.8,147260400,46,True,True,False,False,True,True,9,9,49,53
4,0.178,0.8,147260400,47,False,True,True,False,True,True,7,9,52,38
4,0.178,0.8,147260400,48,True,True,False,False,True,True,9,9,35,41
4,0.178,0.8,147260400,49,False,False,True,True,True,True,7,9,31,57
4,0.178,0.8,147260400,50,False,True,True,False,True,True,7,9,57,63
